loc_id,weather,2017-02-01,2017-02-02,2017-02-03,2017-02-04,2017-02-05,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-11,2017-02-12,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-18,2017-02-19,2017-02-20,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-25,2017-02-26,2017-02-27,2017-02-28,2017-03-01
afbddd7f957a1c822293616e95a2d84c,cloudCover,,,,,,,,,,,,,,,,,,,,,,,0.66,0.32,1,0.88,0.77,0.58,0.74
afbddd7f957a1c822293616e95a2d84c,dewPoint,,,,,,,,,,,,,,,,,,,,,,,38.42,31.22,42.75,46.15,39.4,33.92,38.25
afbddd7f957a1c822293616e95a2d84c,humidity,,,,,,,,,,,,,,,,,,,,,,,0.73,0.67,0.87,0.93,0.87,0.79,0.82
afbddd7f957a1c822293616e95a2d84c,icon,,,,,,,,,,,,,,,,,,,,,,,wind,partly-cloudy-day,cloudy,wind,partly-cloudy-day,wind,wind
afbddd7f957a1c822293616e95a2d84c,moonPhase,,,,,,,,,,,,,,,,,,,,,,,0.89,0.93,0.96,0.99,0.03,0.06,0.1
afbddd7f957a1c822293616e95a2d84c,precipType,,,,,,,,,,,,,,,,,,,,,,,rain,rain,rain,rain,rain,rain,rain
afbddd7f957a1c822293616e95a2d84c,pressure,,,,,,,,,,,,,,,,,,,,,,,1000.95,1016.87,1014.04,1006.47,990.37,989.78,999.23
afbddd7f957a1c822293616e95a2d84c,summary,,,,,,,,,,,,,,,,,,,,,,,Windy and mostly cloudy until evening.,Partly cloudy until evening.,Overcast until evening.,Mostly cloudy throughout the day and breezy in the evening.,Mostly cloudy throughout the day.,Partly cloudy throughout the day and breezy starting in the evening.,Mostly cloudy throughout the day and breezy starting in the evening.
afbddd7f957a1c822293616e95a2d84c,sunriseTime,,,,,,,,,,,,,,,,,,,,,,,1487833432,1487919709,1488005986,1488092262,1488178537,1488264811,1488351084
afbddd7f957a1c822293616e95a2d84c,sunsetTime,,,,,,,,,,,,,,,,,,,,,,,1487871423,1487957928,1488044432,1488130937,1488217441,1488303944,1488390448
afbddd7f957a1c822293616e95a2d84c,temperatureMax,,,,,,,,,,,,,,,,,,,,,,,49.97,47.98,48.29,49.95,46.68,45.04,45.13
afbddd7f957a1c822293616e95a2d84c,temperatureMaxTime,,,,,,,,,,,,,,,,,,,,,,,1487833200,1487948400,1488063600,1488106800,1488153600,1488315600,1488369600
afbddd7f957a1c822293616e95a2d84c,temperatureMin,,,,,,,,,,,,,,,,,,,,,,,41.09,36.11,42.17,46.23,36.36,30.6,39.31
afbddd7f957a1c822293616e95a2d84c,temperatureMinTime,,,,,,,,,,,,,,,,,,,,,,,1487887200,1487919600,1487980800,1488146400,1488232800,1488265200,1488351600
afbddd7f957a1c822293616e95a2d84c,time,,,,,,,,,,,,,,,,,,,,,,,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
afbddd7f957a1c822293616e95a2d84c,visibility,,,,,,,,,,,,,,,,,,,,,,,6.85,8.13,6.91,5.82,6.83,7.71,6.75
afbddd7f957a1c822293616e95a2d84c,windBearing,,,,,,,,,,,,,,,,,,,,,,,261,287,218,224,221,259,248
afbddd7f957a1c822293616e95a2d84c,windSpeed,,,,,,,,,,,,,,,,,,,,,,,21.64,6.78,14.75,15.33,12.3,11.87,8.6
11aeddbd12e79cae8dddb694e200f00d,apparentTemperatureMax,,,,,,,,,,,,,,,,,51.87,52.44,50.82,53.83,51.09,51.39,50.76,44.62,45.29,51.5,41.96,37.5,42.54
11aeddbd12e79cae8dddb694e200f00d,apparentTemperatureMaxTime,,,,,,,,,,,,,,,,,1487340000,1487433600,1487516400,1487595600,1487678400,1487768400,1487811600,1487944800,1488024000,1488117600,1488153600,1488312000,1488369600
11aeddbd12e79cae8dddb694e200f00d,apparentTemperatureMin,,,,,,,,,,,,,,,,,40.04,38.37,39.64,41.2,41.39,41.79,32.89,31.82,38.7,39.57,28.82,26.86,33.54
11aeddbd12e79cae8dddb694e200f00d,apparentTemperatureMinTime,,,,,,,,,,,,,,,,,1487372400,1487390400,1487491200,1487631600,1487635200,1487728800,1487890800,1487905200,1487980800,1488135600,1488236400,1488261600,1488402000
11aeddbd12e79cae8dddb694e200f00d,cloudCover,,,,,,,,,,,,,,,,,0.49,0.64,0.84,0.88,0.86,0.88,0.62,0.19,0.95,0.82,0.55,0.49,0.6
11aeddbd12e79cae8dddb694e200f00d,dewPoint,,,,,,,,,,,,,,,,,43.21,43,45.72,48.83,48.75,49.16,40.03,34.89,43.61,45.11,38.93,36.72,39.34
11aeddbd12e79cae8dddb694e200f00d,humidity,,,,,,,,,,,,,,,,,0.87,0.91,0.92,0.97,0.98,0.97,0.78,0.75,0.87,0.89,0.88,0.88,0.85
11aeddbd12e79cae8dddb694e200f00d,icon,,,,,,,,,,,,,,,,,partly-cloudy-day,fog,partly-cloudy-day,fog,wind,partly-cloudy-day,wind,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,wind
11aeddbd12e79cae8dddb694e200f00d,moonPhase,,,,,,,,,,,,,,,,,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
11aeddbd12e79cae8dddb694e200f00d,precipIntensity,,,,,,,,,,,,,,,,,0,0,0,0,0.2233,0,0.1825,0,0.3563,0.1283,0.0371,0.7963,1.1238
11aeddbd12e79cae8dddb694e200f00d,precipIntensityMax,,,,,,,,,,,,,,,,,0,0,0,0,5.36,0,4.38,,8.55,3.08,0.89,10.22,10.22
11aeddbd12e79cae8dddb694e200f00d,precipIntensityMaxTime,,,,,,,,,,,,,,,,,,,,,1487692800,,1487840400,,1488045600,1488106800,1488193200,1488301200,1488409200
11aeddbd12e79cae8dddb694e200f00d,precipProbability,,,,,,,,,,,,,,,,,0,0,0,0,0.98,0,0.97,0,0.98,0.97,0.93,0.98,0.98
11aeddbd12e79cae8dddb694e200f00d,precipType,,,,,,,,,,,,,,,,,,,,,rain,,rain,,rain,rain,rain,rain,rain
11aeddbd12e79cae8dddb694e200f00d,pressure,,,,,,,,,,,,,,,,,1027.57,1024.35,1022.6,1020.22,1016.79,1009.2,1000.14,1016.81,1011.96,1004.46,988.65,989.15,998.45
11aeddbd12e79cae8dddb694e200f00d,summary,,,,,,,,,,,,,,,,,Mostly cloudy until evening.,Foggy in the morning.,Mostly cloudy throughout the day.,Foggy in the morning.,Mostly cloudy throughout the day and breezy overnight.,Mostly cloudy throughout the day.,Mostly cloudy until evening and windy until afternoon.,Partly cloudy in the afternoon.,Overcast throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy until evening and breezy overnight.
11aeddbd12e79cae8dddb694e200f00d,sunriseTime,,,,,,,,,,,,,,,,,1487316105,1487402387,1487488668,1487574947,1487661225,1487747502,1487833778,1487920054,1488006328,1488092601,1488178873,1488265145,1488351415
11aeddbd12e79cae8dddb694e200f00d,sunsetTime,,,,,,,,,,,,,,,,,1487352594,1487439104,1487525613,1487612121,1487698630,1487785138,1487871646,1487958154,1488044661,1488131168,1488217675,1488304181,1488390687
11aeddbd12e79cae8dddb694e200f00d,temperatureMax,,,,,,,,,,,,,,,,,51.87,52.44,50.82,53.83,51.09,51.39,50.76,47.75,49.82,51.5,45.86,45.74,46.78
11aeddbd12e79cae8dddb694e200f00d,temperatureMaxTime,,,,,,,,,,,,,,,,,1487340000,1487433600,1487516400,1487595600,1487678400,1487768400,1487811600,1487944800,1488024000,1488117600,1488153600,1488312000,1488369600
11aeddbd12e79cae8dddb694e200f00d,temperatureMin,,,,,,,,,,,,,,,,,43.77,42.67,44.36,48.1,48.15,49.07,38.96,38.45,43.63,45.92,36.06,33.04,40.12
11aeddbd12e79cae8dddb694e200f00d,temperatureMinTime,,,,,,,,,,,,,,,,,1487361600,1487390400,1487462400,1487548800,1487646000,1487743200,1487890800,1487916000,1487980800,1488150000,1488232800,1488265200,1488351600
11aeddbd12e79cae8dddb694e200f00d,time,,,,,,,,,,,,,,,,,1487289600,1487376000,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
11aeddbd12e79cae8dddb694e200f00d,visibility,,,,,,,,,,,,,,,,,7.92,4.17,6.51,3.74,4.91,2.95,8.35,9.56,7.68,8.07,8.33,8.39,8.33
11aeddbd12e79cae8dddb694e200f00d,windBearing,,,,,,,,,,,,,,,,,213,183,249,251,250,249,258,258,217,226,220,254,247
11aeddbd12e79cae8dddb694e200f00d,windSpeed,,,,,,,,,,,,,,,,,5.07,5.12,10.78,12.96,18.52,21.5,19.12,8.1,12.8,13.85,10.19,14.17,10.56
5f1ce9b7c8cd32c08d98310540fb6604,apparentTemperatureMax,,,,,,,,,,,,,41.33,50.55,51.53,51.66,53.54,52.87,52.63,61.47,54.95,55.25,51.14,43.59,44.02,52.37,42.51,38.13,42.93
5f1ce9b7c8cd32c08d98310540fb6604,apparentTemperatureMaxTime,,,,,,,,,,,,,1486990800,1487084400,1487163600,1487257200,1487340000,1487433600,1487516400,1487599200,1487685600,1487764800,1487808000,1487948400,1488031200,1488110400,1488157200,1488322800,1488376800
5f1ce9b7c8cd32c08d98310540fb6604,apparentTemperatureMin,,,,,,,,,,,,,30.68,30.51,40.59,39.42,39.3,37.49,34.91,45.3,50.02,50.89,34.18,30.39,36.68,42.23,30.94,28.03,34.87
5f1ce9b7c8cd32c08d98310540fb6604,apparentTemperatureMinTime,,,,,,,,,,,,,1486969200,1487044800,1487199600,1487224800,1487372400,1487458800,1487473200,1487563200,1487660400,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488409200
5f1ce9b7c8cd32c08d98310540fb6604,cloudCover,,,,,,,,,,,,,0.05,0.31,0.49,0.36,0.28,0.42,0.54,0.62,0.78,0.92,0.59,0.21,0.68,0.81,0.48,0.48,0.62
5f1ce9b7c8cd32c08d98310540fb6604,dewPoint,,,,,,,,,,,,,37.04,38.47,45.47,42.48,42.87,41.43,42.6,49.73,48.68,48.39,39.91,31.98,42.01,45.91,40.82,34.93,38.79
5f1ce9b7c8cd32c08d98310540fb6604,humidity,,,,,,,,,,,,,0.84,0.82,0.92,0.85,0.84,0.87,0.87,0.86,0.87,0.85,0.73,0.69,0.84,0.86,0.88,0.82,0.81
5f1ce9b7c8cd32c08d98310540fb6604,icon,,,,,,,,,,,,,clear-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,wind,partly-cloudy-day,wind,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,wind
5f1ce9b7c8cd32c08d98310540fb6604,moonPhase,,,,,,,,,,,,,0.59,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
5f1ce9b7c8cd32c08d98310540fb6604,precipType,,,,,,,,,,,,,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
5f1ce9b7c8cd32c08d98310540fb6604,pressure,,,,,,,,,,,,,1021.95,1023.32,1027.76,1029.43,1027.75,1025.15,1022.36,1018.61,1015.87,1008.19,998.1,1015.86,1013.57,1005.84,990.24,988.52,998.21
5f1ce9b7c8cd32c08d98310540fb6604,summary,,,,,,,,,,,,,Clear throughout the day.,Mostly cloudy until evening.,Mostly cloudy until evening.,Partly cloudy until evening.,Partly cloudy until afternoon.,Overcast until afternoon.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy until evening and breezy overnight.,Mostly cloudy until evening.,Windy and mostly cloudy until evening.,Partly cloudy until afternoon.,Overcast until evening.,Mostly cloudy until evening.,Mostly cloudy throughout the day.,Mostly cloudy until evening.,Mostly cloudy throughout the day and breezy overnight.
5f1ce9b7c8cd32c08d98310540fb6604,sunriseTime,,,,,,,,,,,,,1486970387,1487056674,1487142959,1487229243,1487315526,1487401808,1487488088,1487574367,1487660645,1487746922,1487833198,1487919472,1488005746,1488092019,1488178291,1488264562,1488350833
5f1ce9b7c8cd32c08d98310540fb6604,sunsetTime,,,,,,,,,,,,,1487005956,1487092466,1487178976,1487265487,1487351996,1487438506,1487525015,1487611525,1487698033,1487784542,1487871050,1487957558,1488044066,1488130573,1488217080,1488303586,1488390093
5f1ce9b7c8cd32c08d98310540fb6604,temperatureMax,,,,,,,,,,,,,47.72,50.55,51.53,51.66,53.54,52.87,52.63,61.47,54.95,55.25,51.14,47.35,49.74,52.37,47.68,45.5,47.47
5f1ce9b7c8cd32c08d98310540fb6604,temperatureMaxTime,,,,,,,,,,,,,1486990800,1487084400,1487163600,1487257200,1487340000,1487433600,1487516400,1487599200,1487685600,1487764800,1487808000,1487948400,1488031200,1488110400,1488157200,1488322800,1488376800
5f1ce9b7c8cd32c08d98310540fb6604,temperatureMin,,,,,,,,,,,,,38.6,37.23,45.07,43.03,42.81,41.04,39.15,49.17,50.02,50.89,41.29,37.27,41.57,47.99,37.76,34.58,41.17
5f1ce9b7c8cd32c08d98310540fb6604,temperatureMinTime,,,,,,,,,,,,,1486969200,1487055600,1487199600,1487224800,1487372400,1487458800,1487469600,1487563200,1487660400,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488348000
5f1ce9b7c8cd32c08d98310540fb6604,time,,,,,,,,,,,,,1486944000,1487030400,1487116800,1487203200,1487289600,1487376000,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
5f1ce9b7c8cd32c08d98310540fb6604,visibility,,,,,,,,,,,,,3.32,5.53,5.1,7.01,6.84,4.67,5.72,6.46,6.88,7.07,7.29,7.92,7.24,6.59,7.18,7.55,7.38
5f1ce9b7c8cd32c08d98310540fb6604,windBearing,,,,,,,,,,,,,82,110,184,240,242,207,247,257,252,248,258,282,219,223,215,247,244
5f1ce9b7c8cd32c08d98310540fb6604,windSpeed,,,,,,,,,,,,,14.26,7.82,5.91,7.91,4.99,6.32,7.58,11.19,12.33,16.92,21.47,7.89,13.82,15.36,11.65,11.51,10.07
5180af03094779de849ca816c9f5b753,apparentTemperatureMax,,,,,,,,,,,,,,,,,,,52.78,61.36,54.97,55.02,50.99,43.25,44.09,52.28,42.34,38.06,43
5180af03094779de849ca816c9f5b753,apparentTemperatureMaxTime,,,,,,,,,,,,,,,,,,,1487516400,1487599200,1487685600,1487764800,1487833200,1487944800,1488031200,1488110400,1488157200,1488322800,1488376800
5180af03094779de849ca816c9f5b753,apparentTemperatureMin,,,,,,,,,,,,,,,,,,,34.34,45.6,45.92,50.81,34.38,30.25,36.59,42.01,31.03,27.85,34.55
5180af03094779de849ca816c9f5b753,apparentTemperatureMinTime,,,,,,,,,,,,,,,,,,,1487473200,1487563200,1487660400,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488409200
5180af03094779de849ca816c9f5b753,cloudCover,,,,,,,,,,,,,,,,,,,0.65,0.78,0.87,0.95,0.7,0.24,0.68,0.86,0.58,0.56,0.69
5180af03094779de849ca816c9f5b753,dewPoint,,,,,,,,,,,,,,,,,,,42.63,49.72,48.72,48.45,39.77,31.76,42.15,45.94,40.7,34.88,38.83
5180af03094779de849ca816c9f5b753,humidity,,,,,,,,,,,,,,,,,,,0.87,0.87,0.87,0.85,0.73,0.68,0.84,0.87,0.88,0.82,0.81
5180af03094779de849ca816c9f5b753,icon,,,,,,,,,,,,,,,,,,,partly-cloudy-day,partly-cloudy-day,wind,wind,wind,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,partly-cloudy-night,wind
5180af03094779de849ca816c9f5b753,moonPhase,,,,,,,,,,,,,,,,,,,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
5180af03094779de849ca816c9f5b753,precipType,,,,,,,,,,,,,,,,,,,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
5180af03094779de849ca816c9f5b753,pressure,,,,,,,,,,,,,,,,,,,1022.49,1018.84,1016.07,1008.47,998.47,1016.02,1013.64,1005.92,990.26,988.68,998.35
5180af03094779de849ca816c9f5b753,summary,,,,,,,,,,,,,,,,,,,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Overcast throughout the day and breezy overnight.,Breezy in the morning and mostly cloudy throughout the day.,Windy and mostly cloudy until evening.,Partly cloudy until evening.,Overcast until evening.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day and breezy overnight.
5180af03094779de849ca816c9f5b753,sunriseTime,,,,,,,,,,,,,,,,,,,1487488105,1487574384,1487660662,1487746940,1487833216,1487919491,1488005766,1488092039,1488178311,1488264583,1488350854
5180af03094779de849ca816c9f5b753,sunsetTime,,,,,,,,,,,,,,,,,,,1487525056,1487611565,1487698073,1487784581,1487871089,1487957596,1488044104,1488130610,1488217117,1488303623,1488390129
5180af03094779de849ca816c9f5b753,temperatureMax,,,,,,,,,,,,,,,,,,,52.78,61.36,54.97,55.02,50.99,47.5,49.75,52.28,47.57,45.4,47.36
5180af03094779de849ca816c9f5b753,temperatureMaxTime,,,,,,,,,,,,,,,,,,,1487516400,1487599200,1487685600,1487764800,1487833200,1487944800,1488031200,1488110400,1488157200,1488322800,1488376800
5180af03094779de849ca816c9f5b753,temperatureMin,,,,,,,,,,,,,,,,,,,38.61,49.18,49.95,50.81,41.33,36.82,41.41,47.81,37.63,34.07,41.5
5180af03094779de849ca816c9f5b753,temperatureMinTime,,,,,,,,,,,,,,,,,,,1487469600,1487563200,1487660400,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488351600
5180af03094779de849ca816c9f5b753,time,,,,,,,,,,,,,,,,,,,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
5180af03094779de849ca816c9f5b753,visibility,,,,,,,,,,,,,,,,,,,5.83,6.63,7.08,7.19,7.55,8.24,7.47,6.73,7.4,7.84,7.64
5180af03094779de849ca816c9f5b753,windBearing,,,,,,,,,,,,,,,,,,,246,257,253,248,259,282,218,223,214,248,243
5180af03094779de849ca816c9f5b753,windSpeed,,,,,,,,,,,,,,,,,,,7.25,10.8,12.32,16.69,20.87,7.54,13.56,15.01,11.37,11.28,9.96
c60d40fa98e6235ba0d1485c4253bfe6,apparentTemperatureMax,50.46,51.1,44.42,44.77,34.89,39.93,45.7,36.71,28.1,27.62,27.95,33.08,41.75,50.06,51.64,51.16,52.93,51.39,51.83,59.87,54.15,54.53,50.71,42.76,43.52,51.72,41.53,36.7,42.75
c60d40fa98e6235ba0d1485c4253bfe6,apparentTemperatureMaxTime,1485961200,1486047600,1486126800,1486220400,1486306800,1486389600,1486476000,1486515600,1486648800,1486742400,1486850400,1486940400,1486994400,1487080800,1487163600,1487257200,1487343600,1487433600,1487516400,1487599200,1487682000,1487761200,1487808000,1487948400,1488027600,1488110400,1488157200,1488322800,1488376800
c60d40fa98e6235ba0d1485c4253bfe6,apparentTemperatureMin,42.53,42.8,31.72,32.39,32.69,31.39,32.85,30.18,26.16,25.62,24.46,25.69,29.96,29.54,40.73,38.65,38.8,36.58,34.77,44.67,45.07,50.53,32.84,29.4,35.32,41.55,30.75,27.31,33.79
c60d40fa98e6235ba0d1485c4253bfe6,apparentTemperatureMinTime,1485907200,1486018800,1486159200,1486166400,1486278000,1486350000,1486425600,1486594800,1486670400,1486764000,1486800000,1486882800,1486969200,1487044800,1487199600,1487228400,1487372400,1487383200,1487466000,1487559600,1487660400,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488409200
c60d40fa98e6235ba0d1485c4253bfe6,cloudCover,0.95,0.8,0.65,0.23,0.49,0.31,0.52,0.89,1,0.89,1,0.99,0.07,0.41,0.63,0.43,0.41,0.54,0.59,0.66,0.87,0.93,0.68,0.21,0.68,0.79,0.5,0.54,0.66
c60d40fa98e6235ba0d1485c4253bfe6,dewPoint,48.09,47.03,41.89,36.8,37.55,35.86,39.52,35.25,31.23,32.14,32.21,34.7,36.87,38.45,45.6,42.6,42.96,41.39,43.01,49.8,48.64,48.33,40.09,32.18,41.97,45.61,40.4,35.07,38.56
c60d40fa98e6235ba0d1485c4253bfe6,humidity,0.96,0.9,0.86,0.89,0.95,0.9,0.89,0.9,0.89,0.94,0.94,0.94,0.85,0.83,0.94,0.87,0.86,0.89,0.89,0.88,0.9,0.86,0.76,0.71,0.86,0.87,0.89,0.85,0.83
c60d40fa98e6235ba0d1485c4253bfe6,icon,fog,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-night,fog,partly-cloudy-day,fog,fog,fog,fog,fog,partly-cloudy-night,fog,partly-cloudy-day,partly-cloudy-day,fog,partly-cloudy-day,partly-cloudy-day,wind,partly-cloudy-day,wind,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,partly-cloudy-night,wind
c60d40fa98e6235ba0d1485c4253bfe6,moonPhase,0.15,0.19,0.23,0.27,0.3,0.34,0.38,0.41,0.45,0.49,0.52,0.55,0.59,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
c60d40fa98e6235ba0d1485c4253bfe6,precipType,rain,rain,rain,rain,rain,rain,rain,rain,rain,snow,snow,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
c60d40fa98e6235ba0d1485c4253bfe6,pressure,1006.49,996.95,994.66,997.22,1003.64,1017.2,1014.23,1026.15,1027.84,1024.05,1022.61,1022.64,1022.11,1023.32,1027.61,1029.27,1027.68,1025.05,1022.22,1018.47,1015.67,1007.87,997.73,1015.78,1013.2,1005.48,989.96,988.31,998.05
c60d40fa98e6235ba0d1485c4253bfe6,summary,Foggy in the morning.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Partly cloudy until afternoon.,Mostly cloudy throughout the day.,Mostly cloudy starting in the afternoon.,Foggy in the morning.,Mostly cloudy throughout the day.,Foggy overnight.,Foggy until afternoon.,Foggy until afternoon.,Foggy starting in the evening.,Foggy in the morning.,Mostly cloudy throughout the day.,Foggy in the morning.,Mostly cloudy until evening.,Mostly cloudy until afternoon.,Foggy in the morning.,Mostly cloudy until evening.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day and breezy overnight.,Mostly cloudy throughout the day.,Windy and mostly cloudy until evening.,Partly cloudy until afternoon.,Overcast until evening.,Mostly cloudy until evening.,Mostly cloudy throughout the day.,Mostly cloudy in the morning.,Mostly cloudy throughout the day and breezy overnight.
c60d40fa98e6235ba0d1485c4253bfe6,sunriseTime,1485934901,1486021207,1486107511,1486193814,1486280114,1486366413,1486452710,1486539005,1486625299,1486711591,1486797881,1486884170,1486970458,1487056744,1487143028,1487229312,1487315594,1487401875,1487488154,1487574433,1487660710,1487746986,1487833261,1487919535,1488005808,1488092081,1488178352,1488264622,1488350892
c60d40fa98e6235ba0d1485c4253bfe6,sunsetTime,1485967844,1486054355,1486140865,1486227376,1486313888,1486400399,1486486911,1486573422,1486659934,1486746445,1486832957,1486919468,1487005980,1487092491,1487179002,1487265513,1487352023,1487438534,1487525044,1487611554,1487698063,1487784572,1487871081,1487957590,1488044098,1488130606,1488217114,1488303621,1488390128
c60d40fa98e6235ba0d1485c4253bfe6,temperatureMax,50.46,51.1,49.72,47.23,40.84,44.36,48.87,39.48,35.11,34.48,35.39,40.66,48.04,50.06,51.64,51.16,52.93,51.39,51.83,59.87,54.15,54.53,50.71,46.83,49.36,51.72,46.73,44.46,47.22
c60d40fa98e6235ba0d1485c4253bfe6,temperatureMaxTime,1485961200,1486047600,1486126800,1486220400,1486306800,1486389600,1486476000,1486515600,1486648800,1486742400,1486850400,1486940400,1486994400,1487080800,1487163600,1487257200,1487343600,1487433600,1487516400,1487599200,1487682000,1487761200,1487808000,1487948400,1488027600,1488110400,1488157200,1488322800,1488376800
c60d40fa98e6235ba0d1485c4253bfe6,temperatureMin,46.65,48.01,39.57,35.52,37.03,32.72,38.09,35.42,33.52,32.72,31.97,33.69,37.99,36.75,45.27,42.42,42.33,40.43,39.09,48.72,49.27,50.53,40.19,36.7,40.63,47.21,37.36,34.02,39.76
c60d40fa98e6235ba0d1485c4253bfe6,temperatureMinTime,1485907200,1486018800,1486162800,1486188000,1486278000,1486364400,1486504800,1486594800,1486681200,1486749600,1486800000,1486882800,1486969200,1487055600,1487199600,1487224800,1487372400,1487458800,1487469600,1487563200,1487656800,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488348000
c60d40fa98e6235ba0d1485c4253bfe6,time,1485907200,1485993600,1486080000,1486166400,1486252800,1486339200,1486425600,1486512000,1486598400,1486684800,1486771200,1486857600,1486944000,1487030400,1487116800,1487203200,1487289600,1487376000,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
c60d40fa98e6235ba0d1485c4253bfe6,visibility,4.39,6.73,7.2,7.47,5.31,4.85,5.12,4.7,4.96,2.49,2.71,2.2,3.2,5.38,4.9,7.01,6.98,4.4,5.87,6.46,6.95,7.28,7.45,8.05,7.39,6.97,7.61,7.73,7.55
c60d40fa98e6235ba0d1485c4253bfe6,windBearing,173,173,175,188,25,163,213,22,50,23,12,60,83,113,183,239,242,206,245,257,249,248,258,281,217,222,212,246,244
c60d40fa98e6235ba0d1485c4253bfe6,windSpeed,8.52,14.22,11.07,3.3,3.99,3.81,0.72,5.37,7.82,8.03,8.41,10.56,14.03,8.23,6.43,8.16,4.97,6.7,7.67,11.47,12.4,16.82,21,8.21,13.91,15.06,11.4,11.38,9.53
9be000ae23275d57e1273d211a54ffd7,apparentTemperatureMax,,,42.61,39.3,41.9,32.59,44.97,32.49,27.99,28.36,27.98,28.16,36.29,37.61,45.22,41.43,47.42,50.84,44.11,53.51,52.63,51.62,39.92,39.44,42.17,42.79,39.39,34.53,37.14
9be000ae23275d57e1273d211a54ffd7,apparentTemperatureMaxTime,,,1486080000,1486216800,1486303200,1486396800,1486479600,1486558800,1486645200,1486735200,1486843200,1486940400,1486994400,1487080800,1487170800,1487250000,1487343600,1487430000,1487545200,1487588400,1487707200,1487721600,1487833200,1487948400,1488034800,1488121200,1488200400,1488286800,1488380400
9be000ae23275d57e1273d211a54ffd7,apparentTemperatureMin,,,34.04,27.14,27.63,25.57,27.63,28.91,25.82,25.13,24.11,22.95,27.58,26.96,38.69,35.94,40.46,38.78,39.18,41.52,36.62,36.12,27.71,28.45,33.83,35.63,28.05,24.35,27.13
9be000ae23275d57e1273d211a54ffd7,apparentTemperatureMinTime,,,1486108800,1486245600,1486252800,1486368000,1486429200,1486594800,1486670400,1486760400,1486782000,1486882800,1486947600,1487037600,1487134800,1487232000,1487314800,1487404800,1487484000,1487628000,1487656800,1487750400,1487869200,1487912400,1487984400,1488150000,1488236400,1488261600,1488340800
9be000ae23275d57e1273d211a54ffd7,cloudCover,,,0.3,0,0,0.18,0.49,0.82,0.96,0.75,,,0.25,0.09,0.59,0.22,0.2,0,0,0.61,0.44,0.47,0.71,0.27,,,0.58,0.34,0.4
9be000ae23275d57e1273d211a54ffd7,dewPoint,,,39.93,34.23,34.35,32.79,37.9,34.49,29.94,30.09,34.25,33.37,36.37,36.32,43.37,41.06,43.72,43.68,44.02,47.58,43.84,40.42,38.73,33.51,42.93,42.36,36.73,33.92,34.28
